index,name,status,group_year,movie_id
142,sebastian,b,2000,1332901
143,sebastian,b,2000,448814
144,sebastian,b,2000,1703792
145,sebastian,i,1982,3746
146,sebastian,i,2004,6203032
147,sebastian,i,1963,304428
148,sebastian,i,2005,11590938
149,sebastian,i,1952,42137
150,lamarr,i,1974,3837
151,lamarr,i,1996,102026
152,bart,i,2007,1424178
153,bart,i,2008,10215404
154,bart,i,1990,3557540
155,bart,i,1974,3837
156,bart,i,2005,1686031
157,lyle,i,2003,2976107
158,lyle,i,2005,1377427
159,lyle,i,1974,3837
160,lyle,i,2004,547378
161,lyle,i,2001,8479063
162,olson,i,1993,503573
163,olson,i,1974,3837
164,olson,i,1998,308430
165,olson,i,2008,15398161
166,olson,i,2002,2798426
167,von,i,1974,3837
168,von,i,2007,4265347
169,von,i,2010,29837644
170,von,i,2006,1498491
171,von,i,1996,42225
172,governor,i,2007,11815287
173,governor,i,1974,3837
174,governor,i,1939,62117
175,governor,i,1953,7074438
176,governor,i,2010,27368886
177,johnson,t,1978,18951054
178,johnson,t,1978,179044
179,johnson,t,1978,164401
180,johnson,i,2004,422428
181,johnson,i,1985,29943
182,johnson,i,2007,24108514
183,johnson,i,2001,5603725
184,johnson,i,2000,3511622
185,taggart,i,2011,9034057
186,taggart,i,1984,680398
187,taggart,i,1974,3837
188,taggart,i,2013,33927471
189,taggart,i,2003,1384107
190,lili,b,2003,1720492
191,lili,b,2003,2682566
192,lili,i,1974,3837
193,lili,i,1985,922084
194,lili,i,1953,187635
195,lili,i,1970,5501736
196,lili,i,1984,19136103
197,jim,t,1955,286828
198,jim,t,1955,76040
199,jim,t,1955,10932698
200,jim,t,1972,3837
201,jim,t,1972,101910
202,jim,t,1972,5986686
203,jim,t,1929,30232904
204,jim,t,1929,9103993
205,jim,t,1929,25305145
206,jim,t,1922,32380519
207,jim,t,1922,5566075
208,jim,t,1978,255898
209,jim,t,1978,103026
210,jim,t,1978,1412408
211,jim,b,1947,75266
212,jim,b,1947,616554
213,jim,b,1947,6196826
214,jim,b,1962,6982919
215,jim,b,1962,11588549
216,jim,b,1962,209301
217,jim,b,1934,1635428
218,jim,b,1934,18158187
219,jim,b,1934,33567776
220,jim,i,1999,3642891
221,jim,i,2011,35795053
222,jim,i,2001,15224586
223,jim,i,1990,11923262
224,jim,i,1996,67427
225,dorothy,t,1939,561315
226,dorothy,t,1939,3731053
227,dorothy,t,1939,24034499
228,dorothy,t,1952,418598
229,dorothy,t,1952,7816124
230,dorothy,t,1959,8901420
231,dorothy,t,1959,4863014
232,dorothy,t,1959,15316964
233,dorothy,t,1976,8711666
234,dorothy,t,1976,3497365
235,dorothy,t,1976,24173081
236,dorothy,t,2010,8031432
237,dorothy,t,2010,2639650
238,dorothy,t,2010,17055534
239,dorothy,b,1927,12857910
240,dorothy,b,1927,24162182
241,dorothy,b,1912,6149842
242,dorothy,i,1996,10958736
243,dorothy,i,1986,3947
244,dorothy,i,1999,2302549
245,dorothy,i,1997,7770667
246,dorothy,i,1934,61175
247,frank,t,1954,74011
248,frank,t,1954,76040
249,frank,t,1954,76351
250,frank,t,1977,73875
251,frank,t,1977,101935
252,frank,t,1977,1707516
253,frank,t,1984,267848
254,frank,t,1984,3947
255,frank,t,1984,4440277
256,frank,t,2009,21282769
257,frank,t,2009,3006708
258,frank,t,2009,7047921
259,frank,b,1947,1397142
260,frank,b,1947,5429235
261,frank,b,1947,1365310
262,frank,i,1999,351649
263,frank,i,2002,23484498
264,frank,i,2001,31988965
265,frank,i,1968,13694717
266,frank,i,2004,12697527
267,jeffrey,t,1997,29782
268,jeffrey,t,1997,30575
269,jeffrey,t,1997,142469
270,jeffrey,t,2004,1469871
271,jeffrey,t,2004,5060456
272,jeffrey,t,2004,10499315
273,jeffrey,t,2010,28256193
274,jeffrey,t,2010,31539054
275,jeffrey,t,2010,35742125
276,jeffrey,i,1992,20691749
277,jeffrey,i,1986,3947
278,jeffrey,i,1990,3557540
279,jeffrey,i,1993,3318283
280,jeffrey,i,1984,1882500
281,beaumont,i,1997,394792
282,beaumont,i,1986,3947
283,beaumont,i,1996,515151
284,beaumont,i,1993,311765
285,beaumont,i,1987,8897338
286,ben,t,1956,75264
287,ben,t,1956,605676
288,ben,t,1956,3374650
289,ben,t,1995,54160
290,ben,t,1995,1632580
291,ben,t,1995,7770667
292,ben,b,1962,1917925
293,ben,b,1962,1335380
294,ben,b,1962,3110093
295,ben,b,1978,74830
296,ben,b,1978,3876620
297,ben,b,1978,1732917
298,ben,b,2006,612052
299,ben,b,2006,4295195
300,ben,b,2006,2864621
301,ben,i,2002,1799456
302,ben,i,2012,35944775
303,ben,i,2005,3331330
304,ben,i,2007,12225994
305,ben,i,2008,34688691
306,barbara,t,1930,27250874
307,barbara,t,1930,32944879
308,barbara,t,1930,35527324
309,barbara,t,1924,19192121
310,barbara,t,1958,193854
311,barbara,t,1958,10068813
312,barbara,t,1958,24063054
313,barbara,t,1976,101935
314,barbara,t,1976,75259
315,barbara,t,1976,6953611
316,barbara,t,1917,15130491
317,barbara,b,1940,61522
318,barbara,b,1940,960657
319,barbara,b,1940,20847232
320,barbara,i,2004,8757507
321,barbara,i,2001,23242503
322,barbara,i,1988,1895434
323,barbara,i,1996,13144612
324,barbara,i,2002,1011468
325,sandy,t,1956,2009257
326,sandy,t,1956,3649048
327,sandy,t,1971,549949
328,sandy,t,1971,26166420
329,sandy,t,1971,25830373
330,sandy,b,1961,7543423
331,sandy,b,1961,13273342
332,sandy,b,1961,3868326
333,sandy,i,1978,336846
334,sandy,i,1986,3947
335,sandy,i,2007,9441132
336,sandy,i,2005,30863163
337,sandy,i,2004,1683542
338,booth,i,1986,3947
339,booth,i,1978,103021
340,booth,i,2010,29839198
341,booth,i,1979,341538
342,booth,i,1989,5846373
343,lyndon,i,1975,4227
344,lyndon,i,1983,113442
345,lyndon,i,1987,20851014
346,barry,t,1973,4227
347,barry,t,1973,382510
348,barry,t,1973,4773557
349,barry,t,1958,6991514
350,barry,t,1958,28021528
351,barry,t,1958,3344524
352,barry,t,1936,24926538
353,barry,t,1936,33326948
354,barry,t,1929,15531185
355,barry,t,1929,22895245
356,barry,t,1929,31709121
357,barry,t,1996,2023704
358,barry,t,1996,255049
359,barry,t,1996,13087370
360,barry,b,1964,28273975
361,barry,i,2010,26518930
362,barry,i,2003,3254058
363,barry,i,2009,13229264
364,barry,i,2000,25471984
365,barry,i,2007,5968326
366,summers,b,1977,1940533
367,summers,b,1977,19089093
